PID_AreaMSOA,HID_AreaOA,Area_MSOA,Area_OA,Sex,Age,Ethnic,Marital_status,Children_dependency,Economic_activity,Occupation,Income,Driving_license,Car_access,Bike_access,weight
382689_E02004337,44029_E00105669,E02004337,E00105669,2,25,2,Married,FALSE,Employed,2,23630,TRUE,TRUE,FALSE,65
377621_E02004337,225869_E00105738,E02004337,E00105738,1,20,2,Single,FALSE,Unemployed,4,7420,FALSE,FALSE,FALSE,67
377729_E02004337,185311_E00105739,E02004337,E00105739,1,22,2,Single,FALSE,Employed,4,6640,TRUE,FALSE,TRUE,75
378010_E02004337,232496_E00105741,E02004337,E00105741,1,27,2,Single,FALSE,Employed,6,21020,TRUE,FALSE,FALSE,65
377502_E02004337,234425_E00105744,E02004337,E00105744,1,18,2,Single,FALSE,Employed,4,9540,FALSE,FALSE,TRUE,54
377584_E02004337,53542_E00105746,E02004337,E00105746,1,20,2,Single,FALSE,Employed,7,7230,TRUE,TRUE,TRUE,52
380204_E02004337,220412_E00171881,E02004337,E00171881,1,61,2,Married,FALSE,Employed,9,7000,TRUE,TRUE,TRUE,54
382895_E02004337,163727_E00171881,E02004337,E00171881,2,28,2,Married,TRUE,Employed,9,2550,TRUE,TRUE,FALSE,52
387235_E02004338,157941_E00105581,E02004338,E00105581,1,19,2,Single,FALSE,Employed,3,13780,FALSE,FALSE,TRUE,53
387789_E02004338,136670_E00105582,E02004338,E00105582,1,33,2,Married,TRUE,Employed,3,34270,TRUE,TRUE,FALSE,55
387572_E02004338,229684_E00105585,E02004338,E00105585,1,28,2,Single,FALSE,Employed,2,10520,FALSE,FALSE,TRUE,52
405270_E02004340,55746_E00105558,E02004340,E00105558,1,83,2,Single,FALSE,Employed,8,20490,TRUE,TRUE,FALSE,76
401394_E02004340,90483_E00105763,E02004340,E00105763,1,18,2,Single,FALSE,Employed,7,5000,FALSE,FALSE,FALSE,65
401636_E02004340,193213_E00105773,E02004340,E00105773,1,22,2,Single,FALSE,Employed,4,8460,TRUE,TRUE,FALSE,63
411821_E02004341,176982_E00105811,E02004341,E00105811,1,19,2,Single,FALSE,Employed,5,26880,TRUE,FALSE,TRUE,121
415840_E02004341,176982_E00105811,E02004341,E00105811,2,17,2,Single,FALSE,Employed,9,2480,FALSE,FALSE,FALSE,85
411905_E02004341,78229_E00105819,E02004341,E00105819,1,21,2,Single,FALSE,Unemployed,4,8790,TRUE,TRUE,FALSE,110
416133_E02004341,180987_E00105819,E02004341,E00105819,2,25,2,Single,TRUE,Employed,4,11590,TRUE,TRUE,FALSE,69
412562_E02004341,72025_E00105826,E02004341,E00105826,1,37,2,Married,TRUE,Employed,3,29400,TRUE,TRUE,FALSE,68
417930_E02004341,51854_E00105826,E02004341,E00105826,2,56,2,Married,TRUE,Employed,2,38260,FALSE,FALSE,TRUE,59
414255_E02004341,78401_E00105827,E02004341,E00105827,1,64,2,Married,TRUE,Employed,1,9750,TRUE,TRUE,FALSE,69
417258_E02004341,61002_E00105827,E02004341,E00105827,2,47,2,Married,TRUE,Employed,6,20900,FALSE,FALSE,TRUE,54
413472_E02004341,81389_E00171949,E02004341,E00171949,1,52,2,Single,FALSE,Employed,5,35010,TRUE,TRUE,TRUE,144
415936_E02004341,81389_E00171949,E02004341,E00171949,2,19,2,Single,FALSE,Employed,6,8480,TRUE,TRUE,TRUE,81
420517_E02004342,231940_E00105636,E02004342,E00105636,1,25,2,Single,FALSE,Employed,4,13340,TRUE,FALSE,TRUE,74
420202_E02004342,41950_E00105802,E02004342,E00105802,1,17,2,Single,FALSE,Employed,5,7060,FALSE,FALSE,FALSE,64
423611_E02004342,62022_E00105805,E02004342,E00105805,2,33,2,Single,FALSE,Employed,8,17860,TRUE,FALSE,FALSE,51
421485_E02004342,199526_E00105823,E02004342,E00105823,1,54,2,Single,FALSE,Employed,5,27090,TRUE,FALSE,FALSE,58
425847_E02004343,208842_E00105685,E02004343,E00105685,1,20,2,Single,FALSE,Employed,7,10610,FALSE,FALSE,FALSE,60
425842_E02004343,180745_E00105735,E02004343,E00105735,1,20,2,Single,FALSE,Employed,6,7260,FALSE,FALSE,TRUE,74
431550_E02004344,212165_E00105798,E02004344,E00105798,1,23,2,Single,FALSE,Employed,2,18430,FALSE,FALSE,FALSE,57
431469_E02004344,170047_E00105799,E02004344,E00105799,1,21,2,Single,FALSE,Unemployed,9,3410,TRUE,FALSE,TRUE,54
441494_E02004345,115243_E00105882,E02004345,E00105882,1,54,2,Married,FALSE,Employed,2,32220,TRUE,TRUE,TRUE,52
447466_E02004345,136545_E00105882,E02004345,E00105882,2,50,2,Single,TRUE,Employed,1,41160,TRUE,TRUE,TRUE,51
440837_E02004345,27062_E00105886,E02004345,E00105886,1,47,2,Married,FALSE,Employed,1,40120,TRUE,TRUE,TRUE,63
439242_E02004345,204955_E00105888,E02004345,E00105888,1,20,2,Single,FALSE,Employed,9,3260,FALSE,FALSE,TRUE,69
452086_E02004346,148168_E00105859,E02004346,E00105859,1,52,2,Married,TRUE,Employed,3,24580,TRUE,TRUE,FALSE,52
452541_E02004346,36293_E00105884,E02004346,E00105884,1,62,2,Married,FALSE,Employed,5,14820,TRUE,TRUE,FALSE,62
461202_E02004347,203856_E00105828,E02004347,E00105828,2,48,2,Single,TRUE,Employed,1,41700,TRUE,TRUE,FALSE,52
458574_E02004347,204028_E00105830,E02004347,E00105830,1,60,2,Single,TRUE,Employed,9,4320,TRUE,TRUE,TRUE,52
464520_E02004348,33058_E00106108,E02004348,E00106108,1,35,2,Married,TRUE,Employed,5,28950,TRUE,TRUE,FALSE,51
465357_E02004348,230267_E00106108,E02004348,E00106108,1,52,2,Single,FALSE,Employed,1,53820,TRUE,TRUE,TRUE,61
472591_E02004349,47207_E00105970,E02004349,E00105970,1,22,2,Single,FALSE,Employed,3,18220,FALSE,FALSE,TRUE,98
477008_E02004349,235205_E00105970,E02004349,E00105970,2,19,2,Single,FALSE,Employed,9,1700,FALSE,FALSE,FALSE,63
472447_E02004349,194279_E00105980,E02004349,E00105980,1,19,2,Single,FALSE,Employed,5,10040,FALSE,FALSE,FALSE,61
472630_E02004349,33045_E00106015,E02004349,E00106015,1,23,2,Single,FALSE,Employed,4,18350,FALSE,FALSE,FALSE,100
483352_E02004350,201699_E00105977,E02004350,E00105977,1,48,2,Married,FALSE,Employed,2,47130,TRUE,TRUE,FALSE,52
487247_E02004350,66222_E00105977,E02004350,E00105977,2,33,2,Married,TRUE,Employed,3,23650,TRUE,TRUE,FALSE,53
481560_E02004350,21839_E00105978,E02004350,E00105978,1,17,2,Single,FALSE,Employed,4,4990,FALSE,FALSE,TRUE,67
482813_E02004350,71247_E00106045,E02004350,E00106045,1,38,2,Single,FALSE,Employed,1,52360,FALSE,FALSE,FALSE,56
481623_E02004350,208974_E00106046,E02004350,E00106046,1,19,2,Single,FALSE,Employed,5,11350,FALSE,FALSE,FALSE,53
483875_E02004350,2260_E00106102,E02004350,E00106102,1,56,2,Single,FALSE,Employed,3,24620,FALSE,FALSE,TRUE,55
483694_E02004350,117503_E00106103,E02004350,E00106103,1,54,2,Single,FALSE,Employed,2,49120,TRUE,TRUE,FALSE,52
482587_E02004350,171098_E00106104,E02004350,E00106104,1,35,2,Married,FALSE,Employed,4,20470,TRUE,TRUE,TRUE,66
482668_E02004350,107324_E00106104,E02004350,E00106104,1,36,2,Single,TRUE,Employed,1,29170,TRUE,TRUE,FALSE,72
489152_E02004350,67325_E00106104,E02004350,E00106104,2,62,2,Married,FALSE,Employed,5,10220,TRUE,TRUE,FALSE,53
493160_E02004351,8801_E00105948,E02004351,E00105948,1,62,2,Single,FALSE,Employed,8,19200,TRUE,TRUE,FALSE,60
491221_E02004351,229347_E00105951,E02004351,E00105951,1,17,2,Single,FALSE,Unemployed,8,4660,FALSE,FALSE,TRUE,63
491573_E02004351,128957_E00106083,E02004351,E00106083,1,25,2,Single,FALSE,Employed,7,7170,TRUE,TRUE,FALSE,52
492920_E02004351,110900_E00106086,E02004351,E00106086,1,57,2,Single,FALSE,Employed,5,23400,TRUE,TRUE,FALSE,51
493029_E02004351,149486_E00106097,E02004351,E00106097,1,59,2,Married,FALSE,Employed,1,28440,TRUE,TRUE,TRUE,76
495777_E02004351,60137_E00106097,E02004351,E00106097,2,41,2,Married,TRUE,Employed,1,10560,FALSE,FALSE,TRUE,59
498889_E02004352,146654_E00105984,E02004352,E00105984,1,26,2,Single,FALSE,Employed,9,27270,FALSE,FALSE,FALSE,85
512907_E02004353,206913_E00105941,E02004353,E00105941,2,83,2,Single,FALSE,Employed,9,5780,FALSE,FALSE,FALSE,54
507235_E02004353,27361_E00105991,E02004353,E00105991,1,44,2,Married,TRUE,Employed,2,65520,TRUE,TRUE,FALSE,55
506424_E02004353,1410_E00106001,E02004353,E00106001,1,22,2,Single,FALSE,Employed,2,51770,TRUE,TRUE,TRUE,55
516290_E02004354,229617_E00105993,E02004354,E00105993,1,57,2,Single,FALSE,Employed,5,32160,FALSE,FALSE,FALSE,61
518681_E02004354,27244_E00105993,E02004354,E00105993,2,22,2,Single,FALSE,Employed,6,11210,TRUE,TRUE,TRUE,51
514632_E02004354,171467_E00106024,E02004354,E00106024,1,29,2,Married,TRUE,Employed,2,50140,TRUE,FALSE,FALSE,51
515419_E02004354,78048_E00106024,E02004354,E00106024,1,44,2,Single,FALSE,Employed,8,34800,TRUE,TRUE,FALSE,63
518635_E02004354,69252_E00106024,E02004354,E00106024,2,21,2,Single,FALSE,Employed,9,15640,FALSE,FALSE,FALSE,62
514703_E02004354,65033_E00106057,E02004354,E00106057,1,30,2,Single,FALSE,Employed,2,45340,FALSE,FALSE,TRUE,58
514944_E02004354,76428_E00106070,E02004354,E00106070,1,35,2,Single,FALSE,Employed,8,20020,TRUE,TRUE,FALSE,60
518622_E02004354,170589_E00106070,E02004354,E00106070,2,21,2,Single,FALSE,Employed,4,16740,TRUE,TRUE,FALSE,52
514145_E02004354,195261_E00106071,E02004354,E00106071,1,20,2,Single,FALSE,Unemployed,4,6670,FALSE,FALSE,FALSE,51
523317_E02004355,251_E00106124,E02004355,E00106124,1,25,2,Single,FALSE,Employed,6,20530,FALSE,FALSE,FALSE,111
523022_E02004355,156163_E00106125,E02004355,E00106125,1,18,2,Single,FALSE,Employed,5,17230,TRUE,TRUE,FALSE,75
847_E02005702,99805_E00139180,E02005702,E00139180,1,27,2,Single,FALSE,Employed,5,18710,TRUE,TRUE,FALSE,73
1619_E02005702,99944_E00139188,E02005702,E00139188,1,51,2,Married,TRUE,Employed,3,35490,TRUE,TRUE,FALSE,64
565_E02005702,78370_E00139235,E02005702,E00139235,1,18,2,Single,FALSE,Employed,7,8330,FALSE,FALSE,FALSE,100
2218_E02005702,43721_E00139252,E02005702,E00139252,1,64,2,Married,TRUE,Employed,2,21140,TRUE,TRUE,TRUE,53
7424_E02005703,84813_E00139195,E02005703,E00139195,1,26,2,Single,FALSE,Employed,2,24550,TRUE,TRUE,TRUE,54
10269_E02005703,84813_E00139195,E02005703,E00139195,2,17,2,Single,FALSE,Employed,7,5620,FALSE,FALSE,FALSE,63
7134_E02005703,90956_E00139198,E02005703,E00139198,1,18,2,Single,FALSE,Employed,5,12960,TRUE,TRUE,TRUE,84
12533_E02005703,146114_E00139198,E02005703,E00139198,2,70,2,Single,TRUE,Employed,4,16760,TRUE,TRUE,FALSE,52
7218_E02005703,9094_E00139199,E02005703,E00139199,1,20,2,Single,FALSE,Employed,6,5980,TRUE,FALSE,TRUE,60
7283_E02005703,109451_E00139203,E02005703,E00139203,1,22,2,Single,FALSE,Employed,7,15070,TRUE,TRUE,FALSE,54
16491_E02005704,105374_E00139209,E02005704,E00139209,1,53,2,Single,FALSE,Employed,3,23120,TRUE,TRUE,TRUE,95
14314_E02005704,135454_E00139222,E02005704,E00139222,1,18,2,Single,FALSE,Employed,9,4200,FALSE,FALSE,TRUE,61
17002_E02005704,7086_E00139228,E02005704,E00139228,1,58,2,Married,TRUE,Employed,3,34860,TRUE,TRUE,FALSE,56
18203_E02005704,96546_E00139269,E02005704,E00139269,1,70,2,Married,TRUE,Employed,1,10750,FALSE,FALSE,FALSE,55
17325_E02005704,52523_E00139274,E02005704,E00139274,1,61,2,Married,FALSE,Unemployed,2,48930,TRUE,TRUE,FALSE,57
30415_E02005705,119879_E00139259,E02005705,E00139259,2,30,2,Single,FALSE,Employed,4,15150,TRUE,TRUE,FALSE,57
34415_E02005706,43693_E00139309,E02005706,E00139309,1,21,2,Single,FALSE,Employed,1,17500,TRUE,TRUE,TRUE,51
36319_E02005706,129561_E00139323,E02005706,E00139323,1,56,2,Single,FALSE,Employed,2,31980,TRUE,TRUE,FALSE,72
35779_E02005706,8834_E00139371,E02005706,E00139371,1,47,2,Single,FALSE,Employed,1,76950,TRUE,TRUE,FALSE,65
38747_E02005706,79198_E00139371,E02005706,E00139371,2,17,2,Single,FALSE,Employed,9,2390,FALSE,FALSE,TRUE,56
48600_E02005707,122600_E00139337,E02005707,E00139337,2,60,2,Single,TRUE,Employed,4,9750,TRUE,TRUE,FALSE,56
46028_E02005707,3402_E00139349,E02005707,E00139349,1,76,2,Single,FALSE,Employed,5,21150,TRUE,TRUE,FALSE,69
51144_E02005708,131412_E00139358,E02005708,E00139358,1,25,2,Single,FALSE,Employed,9,9420,TRUE,TRUE,TRUE,52
55947_E02005708,93317_E00139391,E02005708,E00139391,2,17,2,Single,FALSE,Employed,9,2330,FALSE,FALSE,TRUE,52
61504_E02005709,149563_E00139403,E02005709,E00139403,1,17,2,Single,FALSE,Employed,9,2560,FALSE,FALSE,TRUE,83
65021_E02005709,149563_E00139403,E02005709,E00139403,2,23,2,Single,FALSE,Employed,7,7540,FALSE,FALSE,TRUE,66
62814_E02005709,141045_E00139407,E02005709,E00139407,1,51,2,Single,FALSE,Employed,5,29940,TRUE,FALSE,TRUE,68
65624_E02005709,28345_E00139407,E02005709,E00139407,2,36,2,Single,TRUE,Employed,9,20750,TRUE,FALSE,FALSE,63
61723_E02005709,74993_E00139408,E02005709,E00139408,1,22,2,Single,FALSE,Unemployed,5,16000,TRUE,FALSE,FALSE,93
66620_E02005709,33986_E00139408,E02005709,E00139408,2,60,2,Single,TRUE,Employed,9,2540,TRUE,TRUE,FALSE,57
63281_E02005709,60566_E00139575,E02005709,E00139575,1,63,2,Single,FALSE,Employed,1,24240,TRUE,TRUE,FALSE,73
68640_E02005710,20926_E00139514,E02005710,E00139514,1,22,2,Single,FALSE,Employed,4,17840,TRUE,TRUE,FALSE,85
75580_E02005710,150624_E00139514,E02005710,E00139514,2,60,2,Single,FALSE,Employed,4,15860,TRUE,TRUE,FALSE,58
69010_E02005710,150073_E00139516,E02005710,E00139516,1,27,2,Single,FALSE,Employed,4,19010,FALSE,FALSE,TRUE,105
74630_E02005710,77485_E00139517,E02005710,E00139517,2,46,2,Single,TRUE,Employed,3,45480,TRUE,FALSE,TRUE,53
70114_E02005710,24886_E00139518,E02005710,E00139518,1,45,2,Single,FALSE,Employed,5,35180,FALSE,FALSE,TRUE,58
68581_E02005710,38560_E00139519,E02005710,E00139519,1,20,2,Single,FALSE,Employed,9,2940,FALSE,FALSE,FALSE,60
68727_E02005710,146509_E00139594,E02005710,E00139594,1,23,2,Single,FALSE,Employed,7,16000,TRUE,TRUE,FALSE,66
74706_E02005710,15287_E00139594,E02005710,E00139594,2,48,2,Single,FALSE,Employed,7,21520,TRUE,TRUE,TRUE,54
68870_E02005710,86807_E00139660,E02005710,E00139660,1,25,2,Single,FALSE,Employed,5,28290,FALSE,FALSE,FALSE,54
71382_E02005710,140576_E00139662,E02005710,E00139662,1,64,2,Single,FALSE,Employed,9,7350,TRUE,FALSE,TRUE,113
73046_E02005710,114086_E00139662,E02005710,E00139662,2,18,2,Single,FALSE,Employed,7,6660,FALSE,FALSE,TRUE,66
69682_E02005710,30766_E00139664,E02005710,E00139664,1,37,2,Single,TRUE,Employed,1,21860,TRUE,TRUE,FALSE,67
72132_E02005710,49912_E00139665,E02005710,E00139665,1,83,2,Single,FALSE,Employed,8,13720,TRUE,FALSE,TRUE,66
78840_E02005711,59645_E00139554,E02005711,E00139554,1,39,2,Single,FALSE,Employed,8,21810,TRUE,FALSE,FALSE,53
77987_E02005711,3573_E00139607,E02005711,E00139607,1,19,2,Single,FALSE,Employed,4,7400,FALSE,FALSE,FALSE,51
88345_E02005712,58590_E00139578,E02005712,E00139578,1,60,2,Single,TRUE,Employed,5,19890,TRUE,TRUE,FALSE,79
92417_E02005712,20385_E00139578,E02005712,E00139578,2,56,2,Single,FALSE,Employed,6,11400,TRUE,TRUE,FALSE,71
86308_E02005712,81324_E00139579,E02005712,E00139579,1,20,2,Single,FALSE,Unemployed,7,6790,FALSE,FALSE,TRUE,104
91390_E02005712,24791_E00139579,E02005712,E00139579,2,38,2,Single,TRUE,Employed,2,26690,TRUE,TRUE,FALSE,73
86798_E02005712,117101_E00139582,E02005712,E00139582,1,31,2,Single,FALSE,Unemployed,4,25300,TRUE,TRUE,TRUE,63
86382_E02005712,66773_E00139586,E02005712,E00139586,1,21,2,Single,FALSE,Employed,9,1710,TRUE,TRUE,FALSE,148
91088_E02005712,66773_E00139586,E02005712,E00139586,2,32,2,Single,FALSE,Employed,1,28320,TRUE,TRUE,FALSE,108
86501_E02005712,148318_E00139590,E02005712,E00139590,1,24,2,Single,FALSE,Employed,8,25540,FALSE,FALSE,FALSE,88
86886_E02005712,148318_E00139590,E02005712,E00139590,1,32,2,Single,FALSE,Employed,2,26810,TRUE,FALSE,FALSE,88
92665_E02005712,86371_E00139590,E02005712,E00139590,2,60,2,Single,FALSE,Employed,7,9420,FALSE,FALSE,TRUE,131
88093_E02005712,100186_E00139592,E02005712,E00139592,1,55,2,Single,FALSE,Employed,5,22180,FALSE,FALSE,FALSE,88
91198_E02005712,95483_E00139592,E02005712,E00139592,2,35,2,Single,FALSE,Employed,6,22690,TRUE,TRUE,FALSE,83
88271_E02005712,102149_E00176338,E02005712,E00176338,1,58,2,Married,FALSE,Employed,1,54720,TRUE,TRUE,FALSE,76
92336_E02005712,34427_E00176338,E02005712,E00176338,2,55,2,Married,TRUE,Employed,1,43840,FALSE,FALSE,FALSE,63
94323_E02005713,64482_E00139646,E02005713,E00139646,1,19,2,Single,FALSE,Employed,6,8670,FALSE,FALSE,FALSE,74
97344_E02005713,64482_E00139646,E02005713,E00139646,2,17,2,Single,FALSE,Employed,9,1890,FALSE,FALSE,FALSE,51
94390_E02005713,129287_E00139649,E02005713,E00139649,1,21,2,Single,FALSE,Employed,7,8250,FALSE,FALSE,FALSE,55
94638_E02005713,92488_E00139650,E02005713,E00139650,1,29,2,Married,FALSE,Employed,5,22970,TRUE,TRUE,FALSE,54
94420_E02005713,43060_E00176337,E02005713,E00176337,1,22,2,Single,FALSE,Employed,7,15080,FALSE,FALSE,TRUE,72
95000_E02005713,96382_E00176339,E02005713,E00176339,1,39,2,Married,TRUE,Employed,8,24090,TRUE,TRUE,TRUE,80
99094_E02005713,83323_E00176339,E02005713,E00176339,2,60,2,Married,TRUE,Employed,1,9870,FALSE,FALSE,FALSE,72
101714_E02005714,6960_E00139441,E02005714,E00139441,1,51,2,Married,TRUE,Employed,1,59540,TRUE,TRUE,FALSE,67
104143_E02005714,61836_E00139441,E02005714,E00139441,2,46,2,Married,FALSE,Employed,1,67610,TRUE,TRUE,TRUE,56
101140_E02005714,13469_E00139442,E02005714,E00139442,1,38,2,Married,TRUE,Employed,5,22930,TRUE,TRUE,TRUE,51
104450_E02005714,142960_E00139442,E02005714,E00139442,2,53,2,Married,TRUE,Employed,7,15120,TRUE,TRUE,TRUE,55
101344_E02005714,82292_E00139443,E02005714,E00139443,1,42,2,Married,TRUE,Employed,5,34920,TRUE,TRUE,FALSE,56
103649_E02005714,23598_E00139443,E02005714,E00139443,2,36,2,Married,TRUE,Employed,2,38320,TRUE,TRUE,TRUE,58
102248_E02005714,9645_E00139447,E02005714,E00139447,1,63,2,Married,FALSE,Employed,2,35600,TRUE,TRUE,FALSE,54
103950_E02005714,105315_E00139447,E02005714,E00139447,2,41,2,Married,TRUE,Employed,3,48040,TRUE,TRUE,TRUE,53
102282_E02005714,77763_E00139448,E02005714,E00139448,1,64,2,Married,FALSE,Employed,2,26140,TRUE,TRUE,FALSE,53
101814_E02005714,124796_E00139450,E02005714,E00139450,1,53,2,Married,FALSE,Employed,1,26900,TRUE,TRUE,FALSE,51
102035_E02005714,111724_E00139451,E02005714,E00139451,1,58,2,Married,TRUE,Employed,2,32080,TRUE,TRUE,TRUE,51
101475_E02005714,137361_E00139452,E02005714,E00139452,1,45,2,Married,TRUE,Employed,8,32690,TRUE,TRUE,TRUE,71
104076_E02005714,120369_E00139452,E02005714,E00139452,2,44,2,Married,FALSE,Employed,4,23980,TRUE,TRUE,FALSE,56
102298_E02005714,146324_E00139453,E02005714,E00139453,1,64,2,Married,TRUE,Employed,1,68690,TRUE,TRUE,FALSE,66
103450_E02005714,98515_E00139453,E02005714,E00139453,2,29,2,Married,TRUE,Employed,7,9380,TRUE,TRUE,TRUE,59
101324_E02005714,134574_E00139456,E02005714,E00139456,1,41,2,Married,FALSE,Employed,2,57850,TRUE,TRUE,FALSE,51
106476_E02005715,104720_E00139484,E02005715,E00139484,1,24,2,Single,FALSE,Employed,2,66800,FALSE,FALSE,FALSE,78
112541_E02005715,12603_E00139484,E02005715,E00139484,2,59,2,Single,TRUE,Employed,4,24820,TRUE,TRUE,FALSE,51
106381_E02005715,48655_E00139496,E02005715,E00139496,1,22,2,Single,FALSE,Unemployed,3,25800,TRUE,TRUE,TRUE,55
110960_E02005715,18156_E00139501,E02005715,E00139501,2,31,2,Single,TRUE,Employed,9,19840,TRUE,TRUE,FALSE,51
106584_E02005715,37162_E00139504,E02005715,E00139504,1,26,2,Single,FALSE,Employed,2,13620,TRUE,TRUE,FALSE,114
112758_E02005715,109446_E00139504,E02005715,E00139504,2,62,2,Single,TRUE,Employed,4,15700,TRUE,TRUE,TRUE,72
114900_E02005716,117157_E00139410,E02005716,E00139410,1,18,2,Single,FALSE,Employed,4,7650,FALSE,FALSE,FALSE,52
120533_E02005716,74377_E00139410,E02005716,E00139410,2,46,2,Single,TRUE,Employed,6,14850,FALSE,FALSE,FALSE,57
116796_E02005716,119647_E00139429,E02005716,E00139429,1,55,2,Married,TRUE,Employed,5,36040,TRUE,TRUE,FALSE,51
116706_E02005716,85171_E00139430,E02005716,E00139430,1,54,2,Single,FALSE,Employed,4,24940,TRUE,TRUE,TRUE,63
115310_E02005716,36871_E00139439,E02005716,E00139439,1,27,2,Married,TRUE,Employed,2,29300,TRUE,TRUE,FALSE,54
115126_E02005716,57650_E00139459,E02005716,E00139459,1,23,2,Single,FALSE,Employed,5,18860,FALSE,FALSE,TRUE,56
119913_E02005716,118940_E00139459,E02005716,E00139459,2,35,2,Single,TRUE,Employed,3,33710,TRUE,TRUE,FALSE,61
139580_E02005719,56600_E00139617,E02005719,E00139617,1,56,2,Single,FALSE,Employed,3,32800,TRUE,TRUE,FALSE,134
138765_E02005719,56748_E00139620,E02005719,E00139620,1,42,2,Married,FALSE,Employed,2,37650,TRUE,TRUE,TRUE,57
137811_E02005719,7013_E00139623,E02005719,E00139623,1,24,2,Single,FALSE,Employed,7,11220,TRUE,TRUE,FALSE,102
137674_E02005719,152390_E00139623,E02005719,E00139623,1,21,2,Single,FALSE,Employed,5,23030,TRUE,TRUE,FALSE,102
141782_E02005719,152390_E00139623,E02005719,E00139623,2,19,2,Single,FALSE,Employed,6,5110,TRUE,TRUE,FALSE,101
137818_E02005719,3915_E00139626,E02005719,E00139626,1,24,2,Single,FALSE,Employed,7,12170,FALSE,FALSE,FALSE,125
142122_E02005719,151514_E00139626,E02005719,E00139626,2,27,2,Single,TRUE,Employed,2,14530,FALSE,FALSE,FALSE,67
139705_E02005719,18961_E00139637,E02005719,E00139637,1,58,2,Single,FALSE,Employed,6,23840,FALSE,FALSE,TRUE,99
144032_E02005719,18961_E00139637,E02005719,E00139637,2,61,2,Single,FALSE,Employed,3,20640,TRUE,TRUE,FALSE,53
146620_E02005720,131619_E00139676,E02005720,E00139676,1,23,2,Single,FALSE,Unemployed,6,6300,FALSE,FALSE,FALSE,92.25
146757_E02005720,131619_E00139676,E02005720,E00139676,1,24,2,Single,FALSE,Unemployed,7,16100,TRUE,TRUE,FALSE,92.25
147863_E02005720,7846_E00139676,E02005720,E00139676,1,35,2,Single,FALSE,Employed,7,21860,FALSE,FALSE,TRUE,92.25
147024_E02005720,131619_E00139676,E02005720,E00139676,1,26,2,Single,FALSE,Employed,6,20730,FALSE,FALSE,FALSE,92.25
152610_E02005720,46023_E00139676,E02005720,E00139676,2,16,2,Single,FALSE,Employed,3,8120,FALSE,FALSE,FALSE,59
147799_E02005720,57730_E00139677,E02005720,E00139677,1,34,2,Single,FALSE,Employed,3,34340,TRUE,FALSE,FALSE,87
146690_E02005720,57730_E00139677,E02005720,E00139677,1,23,2,Single,FALSE,Employed,6,22050,TRUE,FALSE,TRUE,87
154235_E02005720,42749_E00139677,E02005720,E00139677,2,43,2,Single,FALSE,Employed,9,25060,TRUE,TRUE,FALSE,57
147808_E02005720,49464_E00139713,E02005720,E00139713,1,34,2,Single,FALSE,Employed,8,23720,FALSE,FALSE,FALSE,75
147099_E02005720,49464_E00139713,E02005720,E00139713,1,27,2,Single,FALSE,Employed,6,22160,TRUE,TRUE,FALSE,75
147899_E02005720,5289_E00139715,E02005720,E00139715,1,35,2,Single,FALSE,Employed,4,21220,FALSE,FALSE,FALSE,132
155300_E02005720,142022_E00139824,E02005720,E00139824,2,57,2,Married,TRUE,Employed,2,37750,TRUE,TRUE,FALSE,51
147806_E02005720,81422_E00139825,E02005720,E00139825,1,34,2,Single,FALSE,Employed,2,38140,FALSE,FALSE,FALSE,92
150704_E02005720,81422_E00139825,E02005720,E00139825,1,68,2,Single,FALSE,Employed,1,70010,TRUE,TRUE,FALSE,92
160567_E02005721,91887_E00139741,E02005721,E00139741,2,17,2,Single,FALSE,Employed,9,2220,FALSE,FALSE,TRUE,58
158478_E02005721,87119_E00139742,E02005721,E00139742,1,37,2,Single,FALSE,Employed,9,23830,TRUE,TRUE,TRUE,72
158476_E02005721,85947_E00139767,E02005721,E00139767,1,37,2,Married,TRUE,Employed,2,40370,TRUE,TRUE,FALSE,54
161500_E02005721,50330_E00139767,E02005721,E00139767,2,48,2,Married,TRUE,Employed,3,50350,FALSE,FALSE,TRUE,60
159429_E02005721,110287_E00139769,E02005721,E00139769,1,61,2,Single,FALSE,Employed,5,13430,TRUE,TRUE,FALSE,124
